
2.44336e-05,1.08126e+06,557746,1.27636
2.44336e-05,906692,555630,-1.06071
2.44336e-05,518794,277778,-1.23249
2.44336e-05,277486,70914.5,2.03995
2.44336e-05,457315,56550.2,-2.77923
2.44336e-05,394187,33999.7,3.14165
2.44336e-05,742078,620259,-0.607064
2.44336e-05,1.12225e+06,250949,2.17798
2.44336e-05,205497,46155.2,-2.17327
2.44336e-05,107280,38468.6,-1.68138
2.44336e-05,42062.9,35049.1,-0.612288
2.44336e-05,42862.5,34023.5,-0.692257
2.44336e-05,312273,200519,1.00571
2.44336e-05,388995,184959,1.37168
2.44336e-05,211034,182030,0.548618
2.44336e-05,126099,121191,0.247977
2.44336e-05,119070,92585.8,-0.727123
2.44336e-05,829555,566996,0.928551
2.44336e-05,307473,157678,1.28386
2.44336e-05,78677.4,75785.1,0.0974145
2.44336e-05,36616.4,31039.7,0.56932
2.44336e-05,700954,624304,0.476003
2.44336e-05,278067,222492,0.687704
2.44336e-05,542985,218212,-1.55789
2.44336e-05,95368.8,30644.5,-1.79806
2.44336e-05,763818,674948,-0.485288
2.44336e-05,124688,37579.2,1.86329
2.44336e-05,170951,25111.8,2.60519
2.44336e-05,1.27217e+06,529390,-1.52221
2.44336e-05,60045.7,46320.4,-0.74454
2.44336e-05,257354,45390.3,2.41907
2.44336e-05,1.53469e+06,867143,-1.16798
2.44336e-05,847531,763560,0.395625
2.44336e-05,136737,85209.2,1.04378
2.44336e-05,1.01559e+06,39685,3.93497
2.44336e-05,583659,437421,0.791548
2.44336e-05,632288,179006,-1.93315
2.44336e-05,694245,79187.6,2.86071
2.44336e-05,151500,26102.7,2.4431
2.44336e-05,912758,758359,0.616824
2.44336e-05,41742.4,30517.1,-0.813614
2.44336e-05,530492,511012,-0.253154
2.44336e-05,1.12217e+06,83142.5,3.29417
2.44336e-05,35660,31580.7,-0.440294
2.44336e-05,718627,689282,0.248737
2.44336e-05,1.09625e+06,869402,-0.656956
2.44336e-05,314328,143063,-1.41941
2.44336e-05,71436,44797.5,-1.03933
2.44336e-05,137313,37972.7,-1.95773
2.44336e-05,958586,774492,0.661204
2.44336e-05,93426.5,70787.2,0.76361
2.44336e-05,719076,398330,1.19557
2.44336e-05,257585,183316,0.864133
2.44336e-05,372809,97021.3,-2.02015
2.44336e-05,61310.3,52411.7,-0.570172
2.44336e-05,244833,42640.9,-2.4327
2.44336e-05,514992,426484,0.625103
2.44336e-05,193099,99265.3,-1.28452
2.44336e-05,84698.5,78746.2,0.298237
2.44336e-05,424145,23321.2,3.59299
2.44336e-05,720644,441416,-1.0703
2.44336e-05,356750,230229,0.996747
2.44336e-05,349620,25954.7,-3.2922
2.44336e-05,1.50155e+06,576917,1.6096
2.44336e-05,182734,146634,0.68241
2.44336e-05,1.2589e+06,576987,1.414
2.44336e-05,77494.8,57057.6,0.816468
2.44336e-05,33922.2,28205.2,-0.591558
2.44336e-05,663511,481686,-0.836247
2.44336e-05,1.08213e+06,138672,2.74327
2.44336e-05,1.05318e+06,106592,-2.98103
2.44336e-05,1.36765e+06,46378.5,-4.07684
2.44336e-05,743236,720473,-0.221758
2.44336e-05,89022.8,82058.9,0.363915
2.44336e-05,226122,48954.2,2.20978
2.44336e-05,400002,394916,0.140905
2.44336e-05,201656,147015,-0.822745
2.44336e-05,440210,92925.6,-2.23601
2.44336e-05,85815,83467.5,0.0847097
2.44336e-05,87610.7,82779.4,-0.310259
2.44336e-05,47213,32043,0.928428
2.44336e-05,61861.1,24867.7,-1.55201
2.44336e-05,1.42579e+06,946041,-0.936248
2.44336e-05,511930,404514,-0.69421
2.44336e-05,107911,58952.2,-1.21016
2.44336e-05,160858,31950.9,2.2984
2.44336e-05,318810,28166.6,-3.11743
2.44336e-05,1.04578e+06,1.00136e+06,0.113526
2.44336e-05,157449,95221.1,-1.08344
2.44336e-05,71724,23682.3,-1.77118
2.44336e-05,142748,23005.1,-2.5118
2.44336e-05,393157,355025,-0.442513
2.44336e-05,247866,142723,-1.13694
2.44336e-05,141155,75013.9,-1.23805
2.44336e-05,136401,54860.9,-1.55606
2.44336e-05,241028,27481.8,-2.86096
2.44336e-05,114487,27287,-2.11119
2.44336e-05,860474,396347,-1.40878
2.44336e-05,280970,251001,-0.36998
2.44336e-05,296444,132044,-1.44663
2.44336e-05,89012.9,80842.4,-0.417692
2.44336e-05,182031,66444.2,1.66341
2.44336e-05,47046.2,46367.1,-0.0354556
2.44336e-05,804235,590662,0.821727
2.44336e-05,62844,56358.8,-0.453443
2.44336e-05,68675,55538.7,0.660368
2.44336e-05,350410,328441,-0.358206
2.44336e-05,828273,319570,1.60406
2.44336e-05,205734,195876,-0.288903
2.44336e-05,168355,35363,2.2407
2.44336e-05,1.13926e+06,464199,-1.54592
2.44336e-05,450256,337033,0.777588
2.44336e-05,264567,151903,-1.15257
2.44336e-05,927659,857580,0.376618
2.44336e-05,185017,173338,-0.20877
2.44336e-05,496976,466962,-0.348429
2.44336e-05,146979,143487,0.187021
2.44336e-05,417424,114306,-1.96796
2.44336e-05,480251,269206,-1.17402
2.44336e-05,150355,138131,0.366913
2.44336e-05,318407,110941,1.71458
2.44336e-05,79316.9,73860.1,-0.373529
2.44336e-05,40224.3,34744.2,-0.503056
2.44336e-05,54067.1,30495.6,-1.15491
2.44336e-05,960403,944340,0.138736
2.44336e-05,44439.8,35251.4,-0.667976
2.44336e-05,1.10865e+06,915539,-0.619885
2.44336e-05,183515,23389.9,2.74875
2.44336e-05,588459,446442,-0.771195
2.44336e-05,386245,271677,-0.885762
2.44336e-05,609343,123276,-2.28013
2.44336e-05,670073,74210.4,-2.89036
2.44336e-05,695542,677966,0.0208605
2.44336e-05,187987,182480,-0.203391
2.44336e-05,213589,109637,-1.27727
2.44336e-05,250537,26232.2,-2.94649
2.44336e-05,786439,442712,-1.16764
2.44336e-05,211771,183249,-0.542841
2.44336e-05,762664,734099,0.274915
2.44336e-05,348149,163612,1.38631
2.44336e-05,59036.1,45497.6,-0.74799
2.44336e-05,641206,28742.5,-3.79755
2.44336e-05,1.97325e+06,625706,-1.81533
2.44336e-05,783912,110493,-2.64723
2.44336e-05,638536,349710,-1.20824
2.44336e-05,320141,259316,0.665653
2.44336e-05,141634,35700.9,2.05419
2.44336e-05,34097.6,27634,0.627156
2.44336e-05,755971,412904,-1.20855
2.44336e-05,224684,135457,1.08994
2.44336e-05,88007.1,73815.5,0.608733
2.44336e-05,723907,648721,-0.45963
2.44336e-05,497181,494949,0.0599533
2.44336e-05,621215,204064,1.77602
2.44336e-05,271459,156759,1.1298
2.44336e-05,64914.3,41372.5,1.01108
2.44336e-05,1.585e+06,628342,1.57569
2.44336e-05,224155,218004,-0.188701
2.44336e-05,110640,99723.6,-0.421733
2.44336e-05,403900,23816.9,3.52292
2.44336e-05,2.18571e+06,526905,-2.10072
2.44336e-05,158589,81672.5,1.27971
2.44336e-05,698653,521078,-0.800429
2.44336e-05,719632,304167,-1.50431
2.44336e-05,530027,152947,-1.91297
2.44336e-05,184774,141756,0.757483
2.44336e-05,37042.1,36589.2,-0.0299839
2.44336e-05,110364,23283.4,-2.23745
2.44336e-05,996440,951499,0.222663
2.44336e-05,45764.1,30147.3,0.967206
2.44336e-05,470240,189977,-1.55183
2.44336e-05,419994,180501,1.48669
2.44336e-05,106239,76354.3,0.835581
2.44336e-05,165206,71507.9,1.47479
2.44336e-05,58302.7,49259.7,0.588697
2.44336e-05,225947,40499,2.40356
2.44336e-05,2.5788e+06,501449,-2.32108
2.44336e-05,972900,317630,-1.7842
2.44336e-05,285006,272768,0.213825
2.44336e-05,430495,249770,-1.13571
2.44336e-05,228538,174637,0.758501
2.44336e-05,430994,108130,2.05854
2.44336e-05,164600,102706,-1.0488
2.44336e-05,911970,893280,0.108591
2.44336e-05,151343,146850,0.186198
2.44336e-05,1.34316e+06,27108.3,4.59597
2.44336e-05,1.32628e+06,938813,-0.873928
2.44336e-05,465533,56835.1,-2.79189
2.44336e-05,204707,37159.8,2.38979
2.44336e-05,987647,626973,-1.01642
2.44336e-05,239124,151421,1.02811
2.44336e-05,48394.8,40178.6,-0.62551
2.44336e-05,76868,33301.1,-1.4684
2.44336e-05,1.1362e+06,984077,-0.512452
2.44336e-05,494536,303483,1.06237
2.44336e-05,389961,128075,1.7778
2.44336e-05,471802,109766,-2.1351
2.44336e-05,69073.9,66058.3,0.271926
2.44336e-05,641243,633080,0.148253
2.44336e-05,331351,105252,-1.81106
2.44336e-05,94556.6,70470.4,0.794827
2.44336e-05,301898,54755.9,-2.39109
2.44336e-05,162827,25721.9,2.53044
2.44336e-05,160527,24026.4,-2.58597
2.44336e-05,327099,312658,-0.273002
2.44336e-05,789437,304932,-1.60222
2.44336e-05,182308,24279.1,-2.7042
2.44336e-05,506369,290614,-1.14599
2.44336e-05,297193,276663,0.324151
2.44336e-05,248124,150321,1.08324
2.44336e-05,57122.9,56071.1,0.00105913
2.44336e-05,299878,37449.6,2.76919
2.44336e-05,899025,27857.8,4.16706
2.44336e-05,630689,626809,0.0265197
2.44336e-05,524272,425909,0.616189
2.44336e-05,329868,237601,0.853397
2.44336e-05,484537,421686,-0.536874
2.44336e-05,128667,101946,-0.66721
2.44336e-05,72428.5,50518.8,0.894474
2.44336e-05,36895.4,34246.3,0.378898
2.44336e-05,2.34346e+06,870041,-1.64747
2.44336e-05,635483,615362,-0.242423
2.44336e-05,434144,34234.7,3.23168
2.44336e-05,1.85455e+06,561047,1.86395
2.44336e-05,107277,79445.2,0.781442
2.44336e-05,24860.8,24618.3,-0.0284197
2.44336e-05,927724,719316,0.742997
2.44336e-05,350905,322265,0.402124
2.44336e-05,651348,134866,-2.25658
2.44336e-05,50604.3,49958.1,-0.124192
2.44336e-05,34038.6,33666.3,0.120037
2.44336e-05,313130,283111,-0.349263
2.44336e-05,449428,217908,-1.35087
2.44336e-05,117886,111806,0.303766
2.44336e-05,35057.5,27314,0.72154
2.44336e-05,24934.3,24414.6,-0.163188
2.44336e-05,371490,356243,0.238813
2.44336e-05,316283,289732,-0.422652
2.44336e-05,1.9372e+06,827320,-1.49416
2.44336e-05,549385,519153,0.287343
2.44336e-05,510916,115620,2.16585
2.44336e-05,115335,55952.7,1.34536
2.44336e-05,27953,26699.2,0.263639
2.44336e-05,292305,243135,-0.610306
2.44336e-05,397080,207970,1.25758
2.44336e-05,270582,120638,-1.44436
2.44336e-05,115890,33545.4,-1.9089
2.44336e-05,541763,537323,-0.0679013
2.44336e-05,209073,161400,0.744847
2.44336e-05,1.41771e+06,477928,1.75036
2.44336e-05,538337,316444,1.12319
2.44336e-05,26343.2,24835,0.344954
2.44336e-05,860135,836425,-0.175156
2.44336e-05,389557,329478,0.571468
2.44336e-05,301633,278542,-0.36946
2.44336e-05,175802,146837,-0.602362
2.44336e-05,138493,125923,0.386588
2.44336e-05,201045,90396.4,1.43565
2.44336e-05,108066,57664.8,1.23748
2.44336e-05,67152.6,37209.9,-1.18658
2.44336e-05,468513,328591,-0.884254
2.44336e-05,689591,307420,-1.44574
2.44336e-05,482282,222482,1.40704
2.44336e-05,187104,175369,-0.327341
2.44336e-05,89741.6,76979.5,0.562445
2.44336e-05,61123.3,39553.3,0.999795
2.44336e-05,260397,26129.4,-2.98935
2.44336e-05,59208.8,26063.1,-1.45219
2.44336e-05,817855,746914,-0.402306
2.44336e-05,58626,48220.2,0.610738
2.44336e-05,958447,603416,1.03686
2.44336e-05,449033,414757,0.397745
2.44336e-05,69345.6,62637.6,-0.436013
2.44336e-05,80926.8,37524.9,-1.39587
2.44336e-05,81015,24716,-1.85335
2.44336e-05,530990,342479,0.977437
2.44336e-05,389612,193954,-1.32109
2.44336e-05,167645,112466,0.948638
2.44336e-05,201780,88122,1.46703
2.44336e-05,924594,433305,1.38593
2.44336e-05,78008.1,56676.7,0.834814
2.44336e-05,126040,44019.2,1.71217
2.44336e-05,36152,35456.8,0.172507
2.44336e-05,45302.6,34739,0.747774
2.44336e-05,549725,543823,-0.051139
2.44336e-05,411379,387657,-0.315314
2.44336e-05,474088,311471,0.97678
2.44336e-05,688502,252428,-1.65439
2.44336e-05,127329,45429.6,-1.6871
2.44336e-05,330885,37679,-2.86196
2.44336e-05,761640,693037,-0.439621
2.44336e-05,151465,68079,-1.43586
2.44336e-05,1.47688e+06,38177.5,4.34842
2.44336e-05,1.06832e+06,415841,-1.59471
2.44336e-05,394686,305141,-0.739306
2.44336e-05,36818.5,28987.1,-0.719458
2.44336e-05,37277.2,24028.4,0.99136
2.44336e-05,1.01557e+06,829056,0.658628
2.44336e-05,788209,118666,2.5802
2.44336e-05,181751,75770.9,-1.51566
2.44336e-05,1.11549e+06,1.08279e+06,-0.241838
